date,dsa_count,news_count,sentiment_mean,sentiment_min,sentiment_max,sentiment_std,sentiment_neg_mean,sentiment_pos_mean,negative_news_pct,positive_news_pct
2025-05-20,1922936,25,-0.0746839999999999,-0.8807,0.8271,0.585467937759191,0.10032,0.07408,0.48,0.44
2025-05-21,1923434,25,0.066344,-0.9169,0.9587,0.6929648453305549,0.09276,0.1168,0.44,0.48
2025-05-22,1877496,25,-0.1790319999999999,-0.9753,0.8674,0.6412736693300295,0.12968,0.07368,0.56,0.32
2025-05-23,2013824,25,-0.004128,-0.9413,0.936,0.691311870298782,0.107,0.09332,0.4,0.44
2025-05-24,1965660,25,-0.1585919999999999,-0.9325,0.9571,0.6182076207359467,0.121,0.08728,0.56,0.36
2025-05-25,1939601,25,-0.162748,-0.9623,0.9217,0.5641441759834095,0.10732,0.071,0.52,0.36
2025-05-26,1838863,25,-0.1027759999999999,-0.91,0.9313,0.5779513102537271,0.09008,0.07676,0.56,0.32
2025-05-27,1827921,25,-0.067916,-0.8779,0.6996,0.5001711360564501,0.08736,0.0778399999999999,0.52,0.44
2025-05-28,1973811,25,-0.227136,-0.9186,0.8779,0.5899503042663848,0.12576,0.0700799999999999,0.56,0.32
2025-05-29,1908198,25,-0.236264,-0.9118,0.8689,0.5296770849338303,0.11552,0.05672,0.56,0.28
2025-05-30,1896681,25,-0.068536,-0.7906,0.6486,0.456382907550228,0.0814,0.0626,0.48,0.4
2025-05-31,1915602,25,0.088084,-0.9217,0.9565,0.6014427518426005,0.09124,0.11348,0.4,0.48
2025-06-01,2080933,25,-0.1869839999999999,-0.9538,0.7088,0.5268697225538775,0.12924,0.07028,0.56,0.28
2025-06-02,1965242,25,-0.06714,-0.9325,0.8467,0.607828121100036,0.1003199999999999,0.07264,0.48,0.4
2025-06-03,1915496,25,-0.037064,-0.8957,0.8555,0.5185078281993436,0.06972,0.07028,0.44,0.44
2025-06-04,2013158,25,-0.103492,-0.9118,0.8689,0.5004884613415178,0.07812,0.0572,0.48,0.24
2025-06-05,1830359,25,0.1339079999999999,-0.9246,0.8481,0.5526667660860385,0.071,0.1016799999999999,0.28,0.56
2025-06-06,1544432,25,-0.29728,-0.9393,0.9649,0.6469336874827281,0.16352,0.0901599999999999,0.64,0.28
2025-06-07,1622021,25,0.155136,-0.9022,0.9382,0.6721463429224324,0.085,0.1224,0.36,0.52
2025-06-08,1759985,25,-0.0273999999999999,-0.8561,0.9349,0.6002458089816205,0.0836799999999999,0.08316,0.48,0.44
2025-06-09,1667767,25,0.117196,-0.8968,0.8583,0.4317087096457517,0.04076,0.07292,0.24,0.56
2025-06-10,1625806,25,-0.1127959999999999,-0.8402,0.8519,0.4756678466997743,0.08448,0.06016,0.56,0.24
2025-06-11,1661620,25,-0.07712,-0.9612,0.7717,0.4680963695650715,0.07092,0.05596,0.4,0.4
2025-06-12,1605323,25,-0.104328,-0.891,0.8555,0.5518695298854612,0.10396,0.0825999999999999,0.56,0.36
2025-06-13,1691991,25,-0.138112,-0.9325,0.9153,0.5965846818817929,0.1115599999999999,0.0774,0.56,0.28
2025-06-14,1726837,25,0.0169159999999999,-0.9337,0.8402,0.5655606157999334,0.0958,0.0802,0.32,0.48
2025-06-15,1605632,25,-0.123304,-0.9313,0.8176,0.5468006879878626,0.1168799999999999,0.07188,0.52,0.4
2025-06-16,1774850,25,-0.251092,-0.9217,0.9195,0.5652636920376188,0.13188,0.0643199999999999,0.64,0.28
2025-06-17,1149769,25,-0.190736,-0.9441,0.9349,0.6926626947540917,0.15216,0.09296,0.6,0.4
2025-06-18,1119060,25,0.040128,-0.93,0.9042,0.5710435006337083,0.07916,0.088,0.4,0.48
2025-06-19,1053818,25,-0.151124,-0.9828,0.7297,0.5459640744810963,0.10456,0.05468,0.48,0.4
2025-06-20,1073789,25,-0.2657,-0.9371,0.6705,0.4670598950884136,0.1105999999999999,0.0564799999999999,0.64,0.24
2025-06-21,1112979,25,-0.364152,-0.9393,0.7351,0.577023321622272,0.15968,0.04804,0.6,0.24
2025-06-22,1130102,25,-0.0309239999999999,-0.8957,0.9239,0.5862477546430349,0.09696,0.0939199999999999,0.52,0.36
2025-06-23,1041601,25,-0.169932,-0.9661,0.7579,0.508607304485494,0.1055599999999999,0.05256,0.56,0.32
2025-06-24,1043178,25,-0.0220839999999999,-0.9657,0.875,0.479743899746521,0.07576,0.06984,0.44,0.36
2025-06-25,1044376,25,-0.059732,-0.9595,0.7506,0.5085973808190523,0.06548,0.05568,0.44,0.48
2025-06-26,1098367,25,0.0344119999999999,-0.9799,0.9552,0.6415570074872535,0.0997199999999999,0.09516,0.36,0.56
2025-06-27,1114592,25,-0.181864,-0.9201,0.8221,0.5426867707103242,0.09632,0.0506799999999999,0.56,0.28
2025-06-28,1067020,25,-0.14902,-0.9709,0.6808,0.5167083486842456,0.1164,0.06372,0.48,0.36
2025-06-29,1111414,25,-0.091752,-0.9666,0.9231,0.5297835317334807,0.0865599999999999,0.0686399999999999,0.4,0.44
2025-06-30,889942,25,0.073468,-0.975,0.8555,0.5976924330924727,0.08968,0.08056,0.32,0.64
2025-07-01,311477,25,-0.0932799999999999,-0.9796,0.6124,0.4683166014567496,0.10792,0.0755599999999999,0.52,0.36
2025-07-02,539292,25,-0.267832,-0.9565,0.7579,0.4584866032677508,0.12448,0.05092,0.6,0.28
2025-07-03,619661,25,0.135848,-0.9485,0.9142,0.6184312230927543,0.07644,0.09632,0.36,0.56
2025-07-04,681677,25,-0.005732,-0.9274,0.9464,0.5709983227435962,0.09952,0.09336,0.44,0.4
2025-07-05,678740,25,-0.126876,-0.9674,0.8442,0.5395211938598891,0.0886,0.04944,0.48,0.32
2025-07-06,656598,25,-0.0863679999999999,-0.9344,0.9638,0.5994234114346886,0.09688,0.07092,0.52,0.4
2025-07-07,653429,25,-0.129252,-0.9337,0.78,0.4227070239492123,0.08084,0.0486799999999999,0.44,0.32
2025-07-08,687039,25,-0.159168,-0.9118,0.8442,0.6172677744512506,0.11676,0.08036,0.6,0.36
2025-07-09,656789,25,-0.30924,-0.9643,0.9201,0.5800380628889797,0.1508,0.0636,0.68,0.24
2025-07-10,658441,25,-0.0429639999999999,-0.9432,0.9081,0.5286058810720895,0.07668,0.06976,0.44,0.52
2025-07-11,652589,25,-0.197708,-0.9274,0.765,0.538405205710346,0.10304,0.05452,0.52,0.24
2025-07-12,625809,25,0.1552559999999999,-0.9186,0.9485,0.5457467317941538,0.0552,0.0929599999999999,0.36,0.52
2025-07-13,600056,25,-0.0391279999999999,-0.9468,0.9343,0.5994084460666199,0.0960399999999999,0.07336,0.32,0.4
2025-07-14,621921,25,-0.16488,-0.9118,0.9517,0.5906876325097724,0.1275599999999999,0.0794,0.56,0.36
2025-07-15,596349,25,-0.153584,-0.886,0.9493,0.5018426707086595,0.09584,0.0602399999999999,0.48,0.32
2025-07-16,557543,25,-0.095952,-0.9756,0.9118,0.619270547738224,0.1222,0.08736,0.52,0.32
2025-07-17,531820,25,-0.057636,-0.9217,0.5859,0.4315812914202839,0.0551599999999999,0.03816,0.28,0.32
2025-07-18,607709,25,-0.133012,-0.8074,0.8091,0.492110600024019,0.0991199999999999,0.06548,0.64,0.24
2025-07-19,594948,25,-0.02054,-0.9201,0.8316,0.5754014299599889,0.09376,0.0828,0.44,0.44
2025-07-20,541151,25,-0.2014679999999999,-0.9584,0.8402,0.6201329262150173,0.12656,0.06336,0.56,0.36
2025-07-21,570477,25,-0.0927839999999999,-0.9764,0.9022,0.5591418937479108,0.12296,0.08544,0.48,0.44
2025-07-22,603817,25,-0.1117959999999999,-0.9628,0.8074,0.5735599759257963,0.09824,0.06556,0.48,0.4
2025-07-23,689735,25,-0.1021799999999999,-0.9201,0.7906,0.5360387008416463,0.08344,0.05472,0.36,0.32
2025-07-24,1274993,25,-0.169108,-0.8771,0.7264,0.5485770734691707,0.09896,0.0634,0.56,0.36
2025-07-25,687125,25,-0.142816,-0.9468,0.8934,0.56849815315795,0.10864,0.06872,0.44,0.32
2025-07-26,587447,25,-0.215456,-0.8591,0.9451,0.5589327366186383,0.11092,0.07232,0.64,0.24
2025-07-27,567765,25,0.099276,-0.9231,0.9552,0.6122968765427438,0.07908,0.0938,0.36,0.52
2025-07-28,580009,25,-0.0133519999999999,-0.9413,0.9432,0.57059626155102,0.07296,0.07256,0.48,0.32
2025-07-29,577780,25,-0.083576,-0.93,0.802,0.4897888633115293,0.08376,0.0528,0.44,0.32
2025-07-30,589554,25,-0.074064,-0.9349,0.6705,0.5382778746186768,0.08648,0.06548,0.44,0.44
2025-07-31,553995,25,-0.0324119999999999,-0.743,0.8481,0.4898664343022494,0.06828,0.07268,0.44,0.4
2025-08-01,764126,25,-0.031816,-0.8176,0.7579,0.4760116130348082,0.07228,0.06624,0.36,0.44
2025-08-02,569653,25,-0.083604,-0.9432,0.8658,0.5996134864927573,0.10024,0.0690799999999999,0.4,0.36
2025-08-03,480429,25,-0.289664,-0.938,0.6249,0.4816510295888507,0.13292,0.05964,0.64,0.24
2025-08-04,496858,25,0.0953519999999999,-0.9001,0.9042,0.5819587395133782,0.0716,0.09272,0.32,0.56
2025-08-05,646544,25,0.004056,-0.9136,0.9451,0.6298206456317544,0.1082,0.12052,0.44,0.48
2025-08-06,605591,25,-0.0872439999999999,-0.8363,0.8271,0.4917353321289817,0.07764,0.0696,0.56,0.36
2025-08-07,641014,25,-0.342792,-0.9468,0.4404,0.4174275658554428,0.12152,0.0302,0.72,0.2
2025-08-08,674226,25,-0.092908,-0.9022,0.8779,0.5409227182657427,0.0834799999999999,0.06612,0.4,0.32
2025-08-09,678392,25,-0.2853559999999999,-0.9674,0.5574,0.5278679759788426,0.132,0.03908,0.6,0.28
2025-08-10,642076,25,-0.388268,-0.9702,0.8047,0.469640940906987,0.1531999999999999,0.05092,0.68,0.2
2025-08-11,675231,25,-0.275556,-0.9413,0.8402,0.5925329804019351,0.1254799999999999,0.06024,0.6,0.28
2025-08-12,739406,25,-0.2155919999999999,-0.9682,0.5423,0.481181687033079,0.11552,0.0573199999999999,0.56,0.28
2025-08-13,673853,25,-0.0241999999999999,-0.9468,0.93,0.5621636309830084,0.0878,0.07972,0.4,0.44
2025-08-14,633217,25,0.020472,-0.8885,0.8689,0.5485768442214819,0.0843999999999999,0.0771999999999999,0.36,0.44
2025-08-15,594624,25,-0.1226999999999999,-0.9432,0.8658,0.5122376518765485,0.09964,0.0736,0.56,0.32
2025-08-16,597692,25,-0.079116,-0.9231,0.6486,0.4358956330866369,0.0596,0.04768,0.4,0.32
2025-08-17,556367,25,-0.146588,-0.9529,0.7906,0.5858384830787408,0.1149999999999999,0.06396,0.56,0.32
2025-08-18,552554,25,-0.250324,-0.9312,0.802,0.5133245494070978,0.1086799999999999,0.04632,0.52,0.36
2025-08-19,595531,25,-0.299584,-0.9628,0.836,0.4819899490072381,0.1151599999999999,0.05576,0.64,0.24
2025-08-20,741633,25,-0.16532,-0.9747,0.8225,0.582060280039791,0.10368,0.06308,0.48,0.24
2025-08-21,597704,25,-0.10426,-0.9403,0.6597,0.4727280283630324,0.091,0.0683599999999999,0.44,0.28
2025-08-22,600054,25,-0.10952,-0.9476,0.7783,0.5946454533585538,0.10084,0.0806,0.56,0.36
2025-08-23,553058,25,-0.036016,-0.9413,0.9393,0.5744878663157299,0.0917999999999999,0.07588,0.44,0.36
2025-08-24,564234,25,-0.121552,-0.9867,0.9628,0.6198724850289775,0.11984,0.081,0.48,0.36
2025-08-25,540023,25,-0.0051359999999999,-0.8968,0.8899,0.5345519633337811,0.077,0.08044,0.36,0.4
2025-08-26,602716,25,-0.1186519999999999,-0.9517,0.9493,0.5947261696747503,0.0982799999999999,0.0871999999999999,0.56,0.28
2025-08-27,584675,25,0.0272679999999999,-0.9753,0.9445,0.6515080461329699,0.09264,0.1002,0.4,0.52
2025-08-28,623502,25,-0.194128,-0.9382,0.936,0.6019750210897459,0.10884,0.0602,0.52,0.24
2025-08-29,575488,25,-0.155656,-0.8689,0.6597,0.4527929735143866,0.06784,0.03748,0.52,0.24
2025-08-30,581054,25,-0.227712,-0.9595,0.8873,0.5114523159161566,0.1242399999999999,0.06544,0.56,0.24
2025-08-31,575965,25,-0.174652,-0.9423,0.8225,0.617274545802757,0.1276,0.07012,0.52,0.44
2025-09-01,594759,25,0.071204,-0.9062,0.9022,0.5761605779502794,0.07124,0.10272,0.4,0.52
2025-09-02,555274,25,0.085556,-0.9001,0.9274,0.4815080137069372,0.08212,0.09632,0.32,0.52
